Nome: TUPA
Codigo Estacao: A768
Latitude: -21.927251
Longitude: -50.490251
Altitude: 498
Situacao: Operante
Data Inicial: 2017-05-11
Data Final: 2023-10-11
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-05-31;6;null;null;22,116295;5,3;null;
2017-06-30;6;28,6;961,10975;19,896121;6;null;
2017-07-31;0;0;964,588704;19,564013;8,6;3,505271;
2017-08-31;7;121,6;959,212149;21,674861;8,5;3,201171;
2017-09-30;2;null;959,11389;25,339496;8,1;3,269906;
2017-10-31;13;166,4;955,73316;24,261362;10,8;3,250355;
2017-11-30;13;140,4;954,074989;24,163014;10,9;3,138083;
2017-12-31;16;141,4;953,980241;25,43372;7,2;2,734327;
2018-01-31;24;291,6;955,189025;24,947657;6,3;2,677145;
2018-02-28;12;186,8;955,097412;24,3864;8,3;2,747852;
2018-03-31;12;86;954,944697;26,317669;7,4;2,376026;
2018-04-30;6;21,8;958,807283;24,459354;7;2,775797;
2018-05-31;3;29;960,053295;22,351907;7;2,842464;
2018-06-30;1;1,4;960,745297;21,62764;6,5;2,495289;
2018-07-31;1;2;960,591935;22,556989;null;null;
2018-08-31;6;79,2;960,750806;20,664113;7,4;3,092672;
2018-09-30;10;68,6;956,74253;23,847428;8,5;3,006703;
2018-10-31;13;null;955,565304;25,743426;10,8;2,936895;
2018-11-30;9;null;955,043181;25,858736;8,9;3,535438;
2018-12-31;2;null;955,40566;null;7,7;2,590484;
2019-01-31;7;null;957,06826;28,618467;7,9;2,52669;
2019-02-28;1;null;null;null;8;null;
2019-03-31;4;null;null;25,134167;8,1;null;
2019-04-30;7;84;956,896383;24,658382;6,3;2,195181;
2019-05-31;9;37,4;958,191532;22,650672;6,4;2,370699;
2019-06-30;4;37,4;961,487222;21,715972;7,6;2,684722;
2019-07-31;4;34,2;961,022715;20,32836;8,1;2,894758;
2019-08-31;2;9,2;961,774499;21,775441;7,7;3,314306;
2019-09-30;8;73,8;957,61125;24,919861;null;null;
2019-10-31;7;74;955,751834;26,629274;12,6;3,164816;
2019-11-30;12;104,4;954,258702;25,785223;7,7;3,216785;
2019-12-31;16;267,8;954,849205;25,351397;null;null;
2020-01-31;17;385;954,141409;25,557901;8,1;2,456364;
2020-02-29;17;297;955,672264;24,496764;9,1;null;
2020-03-31;4;118,4;956,794342;25,062018;6,2;2,855572;
2020-04-30;2;67,4;958,583472;23,155417;null;null;
2020-05-31;4;56,8;960,059076;20,31153;null;null;
2020-06-30;9;119,2;960,102917;21,235;7,5;2,486806;
2020-07-31;1;6,8;960,013844;21,331586;6,2;2,536021;
2020-08-31;6;69,8;960,315235;21,254903;7;null;
2020-09-30;3;8,6;957,435556;26,748194;null;null;
2020-10-31;11;62,4;955,02005;26,306767;null;null;
2020-11-30;5;60,8;955,548058;25,576036;null;null;
2020-12-31;15;107,2;954,709497;25,163401;null;null;
2021-01-31;15;null;955,161185;25,210071;null;null;
2021-02-28;12;76,2;954,269953;25,097393;null;null;
2021-03-31;7;null;null;null;7,4;null;
2021-04-30;2;46;957,893333;23,239583;7,5;2,831389;
2021-05-31;1;3,8;959,247849;21,91371;6,3;2,491667;
2021-06-30;6;55,4;960,549444;19,799583;6,9;2,612083;
2021-07-31;4;4,4;962,274071;18,821663;8,4;2,952449;
2021-08-31;2;8,2;960,251478;22,950134;8,1;3,182661;
2021-09-30;6;54,2;956,816275;26,261869;7,6;3,029179;
2021-10-31;15;112,8;956,067268;23,063284;12,4;3,168248;
2021-11-30;6;106;953,894564;25,898028;8,2;3,112849;
2021-12-31;13;153,6;953,271899;25,315497;7,2;2,90126;
2022-01-31;14;332,6;954,281776;25,28165;7,1;2,630079;
2022-02-28;8;null;954,919383;25,85149;6,4;2,393218;
2022-03-31;12;171,4;955,799105;25,543369;8,4;2,487631;
2022-04-30;8;100,8;957,202162;23,847766;7,2;2,616431;
2022-05-31;4;19,4;959,468683;19,851344;7,9;2,594489;
2022-06-30;7;63,4;959,694179;20,081787;7,4;2,44151;
2022-07-31;1;,6;959,861984;22,464955;7,1;2,662377;
2022-08-31;7;61,8;960,005315;20,585973;7,7;3,202273;
2022-09-30;3;null;null;21,925662;8,8;null;
2022-10-31;null;null;null;null;8,1;null;
2022-11-30;4;null;955,56031;23,333499;10,1;3,219124;
2022-12-31;11;null;953,558601;24,622283;9,7;2,833009;
2023-01-31;13;null;954,888631;24,57197;6,8;2,588023;
2023-02-28;14;null;956,099503;24,450431;7,8;2,305667;
2023-03-31;10;null;956,846853;25,551863;7,3;2,300464;
2023-04-30;9;166,6;956,940694;23,080139;7,3;2,415417;
2023-05-31;3;27,2;959,723812;21,644917;6,5;2,430007;
2023-06-30;5;null;961,696145;19,345;5,5;2,186247;
2023-07-31;null;null;961,500844;21,255128;7,5;null;
2023-08-31;6;15,4;958,493046;23,006458;9,1;2,643163;
2023-09-30;11;44,4;956,66335;26,37753;8;2,893276;
2023-10-31;3;null;null;null;null;null;

